날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2018-12-18,-,9.3,-2.6,7.8,0.0,43.0,북북서,9.7,1020.6
2018-12-17,구름조금,9.0,-0.8,7.0,0.0,50.0,북서,12.6,1017.0
2018-12-16,-,-0.3,-1.2,-4.9,2.6,93.0,북서,15.5,1020.0
2018-12-15,-,7.4,-14.7,4.8,0.0,19.0,북서,14.0,1030.8
2018-12-14,-,4.9,-13.0,1.2,0.0,26.0,북서,17.6,1031.7
2018-12-13,-,7.5,-4.6,5.4,0.0,42.0,서북서,11.2,1026.3
2018-12-12,-,6.0,-10.3,2.9,0.0,30.0,북서,15.8,1026.6
2018-12-11,-,3.3,1.8,0.0,1.0,90.0,북서,13.0,1024.0
2018-12-10,-,7.1,-12.1,4.5,0.0,24.0,북서,14.0,1031.3
2018-12-09,-,2.2,-17.9,-2.1,0.0,21.0,북서,17.6,1033.0
2018-12-08,-,1.4,-11.7,-3.0,0.0,37.0,북서,16.9,1031.2
2018-12-07,-,0.7,-15.3,-3.2,0.0,29.0,북북서,13.3,1028.4
2018-12-06,-,7.3,3.1,4.5,3.5,75.0,북서,15.8,1019.5
2018-12-05,-,12.7,-0.9,11.6,0.0,39.0,북서,11.5,1023.6
2018-12-04,-,15.5,11.4,15.2,8.0,77.0,북서,10.1,1013.7
2018-12-03,-,16.6,15.6,16.6,12.2,94.0,동,2.2,1016.8
2018-12-02,-,18.5,8.4,18.5,0.0,52.0,남동,11.2,1022.8
2018-12-01,-,12.4,-1.1,12.0,0.0,39.0,서북서,7.2,1027.0
2018-11-30,-,15.9,1.9,15.9,0.0,39.0,서북서,6.8,1024.6
2018-11-29,-,14.7,-3.6,14.7,0.0,28.0,서남서,5.0,1025.3
2018-11-28,-,15.8,0.0,15.6,0.0,34.0,북서,10.1,1020.9
2018-11-27,-,16.9,0.5,16.5,0.0,33.0,북서,13.7,1021.1
2018-11-26,-,16.9,4.8,16.9,0.0,45.0,남남서,5.0,1024.2
2018-11-25,-,12.4,4.3,11.5,0.0,58.0,북서,10.1,1023.5
2018-11-24,-,4.3,0.4,2.1,0.4,76.0,북서,8.6,1024.4
2018-11-23,-,9.8,-9.8,7.1,0.0,24.0,북서,20.5,1027.3
2018-11-22,-,10.5,-12.2,8.4,0.0,19.0,북서,16.2,1023.4
2018-11-21,-,12.5,-2.1,12.5,0.0,36.0,남남서,2.5,1021.9
2018-11-20,-,15.3,-6.3,15.0,0.0,22.0,서북서,10.1,1024.3
2018-11-19,-,15.4,-3.5,14.6,0.0,27.0,서북서,14.8,1021.0
2018-11-18,-,10.9,-3.9,9.6,0.0,35.0,북서,10.4,1019.9
2018-11-17,-,16.0,3.4,15.6,0.0,43.0,서북서,12.2,1020.5
2018-11-16,-,13.5,8.9,12.9,0.0,74.0,서북서,9.4,1020.4
2018-11-15,-,18.7,6.1,18.7,0.0,44.0,서남서,6.1,1024.1
2018-11-14,-,18.5,5.3,18.5,0.0,42.0,북서,5.8,1022.2
2018-11-13,-,16.9,8.3,16.9,0.0,57.0,동남동,6.5,1017.7
2018-11-12,-,16.2,9.3,16.0,2.6,64.0,서북서,10.4,1016.9
2018-11-11,-,18.3,9.6,18.3,0.0,57.0,남남동,12.6,1020.6
2018-11-10,-,20.1,2.8,20.1,0.0,32.0,북서,7.9,1024.3
2018-11-09,-,18.0,6.5,17.9,0.0,47.0,서북서,13.3,1017.6
2018-11-08,-,17.6,17.1,17.6,7.3,97.0,동,9.0,1014.8
2018-11-07,-,19.5,11.5,19.5,0.0,60.0,동남동,4.3,1023.5
2018-11-06,-,21.8,9.6,21.8,0.0,46.0,남동,6.1,1024.2
2018-11-05,-,22.1,7.1,22.1,0.0,38.0,남남동,6.8,1021.5
2018-11-04,-,20.7,2.4,20.7,0.0,30.0,서북서,10.8,1020.2
2018-11-03,-,19.8,-0.2,19.8,0.0,26.0,서,8.3,1024.1
2018-11-02,-,19.3,2.1,19.3,0.0,32.0,서남서,6.8,1027.0
2018-11-01,-,16.6,0.6,16.1,0.0,34.0,서북서,14.0,1024.7
2018-10-31,-,16.4,2.0,16.2,0.0,38.0,서북서,11.2,1021.8
2018-10-30,맑음,15.0,-0.7,14.2,0.0,34.0,서북서,13.7,1019.2
2018-10-29,구름많음,17.2,8.3,17.2,0.0,56.0,서북서,9.0,1012.3
2018-10-28,구름많음,17.3,6.7,16.8,0.0,50.0,남서,16.9,1010.6
2018-10-27,-,16.2,4.2,15.3,0.0,45.0,서북서,18.7,1014.4
2018-10-26,-,17.9,14.0,17.9,0.0,78.0,동남동,5.4,1011.0
2018-10-25,맑음,21.9,7.3,21.9,0.0,39.0,남남동,7.9,1020.5
2018-10-24,-,21.4,6.8,21.4,0.0,39.0,서북서,10.1,1019.0
2018-10-23,-,21.5,9.3,21.5,0.0,46.0,북서,8.6,1016.2
2018-10-22,-,21.7,11.9,21.7,0.0,54.0,남서,4.3,1019.6
2018-10-21,-,23.2,6.0,23.2,0.0,33.0,서,4.3,1022.4
2018-10-20,-,22.9,4.8,22.9,0.0,31.0,남,5.4,1024.2
2018-10-19,-,20.1,7.4,20.1,0.0,44.0,서북서,15.1,1022.4
2018-10-18,-,20.1,5.3,20.1,0.0,38.0,서북서,11.2,1016.6
2018-10-17,-,21.9,6.9,21.9,0.0,38.0,서북서,6.1,1014.3
2018-10-16,-,17.4,10.7,17.4,0.0,65.0,북서,10.4,1015.6
2018-10-15,-,22.0,7.0,22.0,0.0,38.0,서북서,12.6,1018.2
2018-10-14,-,21.4,8.9,21.4,0.0,45.0,북서,6.5,1021.8
2018-10-13,-,19.5,11.0,19.5,0.0,58.0,북북서,2.5,1023.7
2018-10-12,-,18.9,4.2,18.9,0.0,38.0,서,6.8,1024.6
2018-10-11,-,17.8,1.2,17.5,0.0,33.0,북서,15.8,1020.4
2018-10-10,-,19.8,10.7,19.8,0.1,56.0,북서,11.9,1015.1
2018-10-09,-,20.1,12.0,20.1,0.0,60.0,동남동,2.5,1016.4
2018-10-08,-,23.2,8.0,23.2,0.0,38.0,북서,9.0,1017.5
2018-10-07,-,26.4,14.8,26.4,0.0,49.0,북서,10.4,1014.8
2018-10-06,-,22.3,18.8,22.3,83.7,81.0,서북서,21.2,996.9
2018-10-05,-,20.2,19.8,20.2,37.5,98.0,서북서,4.3,1015.5
2018-10-04,-,24.2,13.1,24.2,0.0,50.0,동남동,13.0,1022.2
2018-10-03,-,24.1,7.6,24.1,0.0,35.0,서북서,10.1,1020.5
2018-10-02,-,23.0,10.0,23.0,0.0,44.0,서,8.6,1016.6
2018-10-01,-,21.0,6.1,21.0,0.0,38.0,서북서,24.8,1007.9
2018-09-30,-,25.5,16.6,73.0,6.0,58.0,북서,10.1,1000.4
2018-09-29,-,17.3,16.3,63.0,8.6,94.0,정온,1.1,1013.3
2018-09-28,-,24.7,14.7,72.0,0.0,54.0,동북동,7.9,1017.5
2018-09-27,-,25.1,13.6,72.0,0.0,49.0,동남동,9.0,1017.0
2018-09-26,-,24.8,14.8,72.0,0.0,54.0,서북서,7.6,1017.9
2018-09-25,-,25.9,12.7,72.0,0.0,44.0,남동,7.9,1017.1
2018-09-24,-,21.4,11.4,67.0,0.0,53.0,북북서,4.3,1018.1
2018-09-23,-,27.9,13.4,74.0,0.0,41.0,남서,10.4,1015.0
2018-09-22,-,26.8,16.9,75.0,0.0,55.0,서북서,11.9,1014.7
2018-09-21,-,20.5,19.8,69.0,26.0,96.0,서북서,11.2,1006.6
2018-09-20,-,22.0,20.8,71.0,11.5,93.0,남,4.0,1008.9
2018-09-19,-,25.1,20.1,74.0,0.0,74.0,남동,8.6,1013.9
2018-09-18,-,27.1,20.6,77.0,0.0,68.0,남남동,10.1,1015.3
2018-09-17,-,26.8,18.6,75.0,0.0,61.0,북서,9.7,1016.2
2018-09-16,-,30.3,20.2,79.0,0.0,55.0,서북서,8.6,1014.2
2018-09-15,-,24.5,21.4,74.0,4.4,83.0,남,4.3,1014.7
2018-09-14,-,22.7,22.1,73.0,26.6,97.0,북서,3.6,1014.8
2018-09-13,-,21.7,20.5,71.0,7.9,93.0,서북서,3.6,1017.9
2018-09-12,-,28.2,19.1,77.0,0.0,58.0,남동,10.1,1017.1
2018-09-11,-,24.2,14.8,71.0,0.0,56.0,북동,5.8,1020.2
2018-09-10,-,26.7,11.5,73.0,0.0,39.0,서남서,7.2,1020.3
2018-09-09,-,27.1,18.3,76.0,0.0,59.0,서,4.0,1014.8
2018-09-08,-,24.1,17.1,72.0,0.0,65.0,북서,5.0,1012.3
2018-09-07,-,24.0,20.5,73.0,15.3,81.0,남남서,6.1,1006.2
2018-09-06,-,27.7,18.4,76.0,0.0,57.0,남,4.7,1006.6
2018-09-05,-,28.2,19.1,77.0,0.0,58.0,서남서,12.6,1003.4
2018-09-04,-,29.1,21.0,79.0,0.8,62.0,서북서,11.5,994.0
2018-09-03,-,27.9,22.6,79.0,0.0,73.0,남동,10.8,1001.8
2018-09-02,-,25.5,18.9,74.0,0.0,67.0,남동,6.5,1010.1
2018-09-01,-,25.9,22.1,76.0,93.8,80.0,남,8.6,1012.0
2018-08-31,-,23.9,23.3,75.0,10.4,97.0,남남동,5.0,1010.8
2018-08-30,-,29.1,24.4,81.0,5.0,76.0,서남서,13.7,1010.8
2018-08-29,-,30.9,22.2,81.0,0.0,60.0,서남서,16.6,1011.9
2018-08-28,-,32.0,24.3,83.0,0.1,64.0,남남동,10.8,1013.0
2018-08-27,-,26.7,25.2,79.0,2.4,92.0,남동,5.4,1012.8
2018-08-26,-,26.8,25.1,79.0,59.6,91.0,남남동,20.2,1012.4
2018-08-25,-,24.6,23.0,75.0,6.8,91.0,정온,0.4,1011.3
2018-08-24,-,30.5,24.6,82.0,8.5,71.0,서,14.8,1000.5
2018-08-23,-,29.1,23.2,80.0,0.1,71.0,남동,15.8,999.6
2018-08-22,-,33.3,22.7,83.0,0.0,54.0,남동,18.4,1005.2
2018-08-21,-,34.9,20.4,83.0,0.0,43.0,남남서,6.1,1004.4
2018-08-20,-,31.0,20.8,80.0,0.0,55.0,남,13.3,1007.7
2018-08-19,-,31.5,19.4,80.0,0.0,49.0,남,11.5,1010.3
